transaction_id,order_date,customer_id,customer_name,country,product_id,product_category,quantity,price,payment_method,order_status
T883,2025-11-03,C137,Daniel Dunn,IN,P2,Clothing,4,229.88,Debit Card,Cancelled
T884,2025-10-10,C243,Cindy Harris,DE,P54,Books,1,411.25,PayPal,Cancelled
T885,2026-03-05,C41,Nancy Cooper,UK,P80,Home,1,115.19,UPI,Cancelled
T886,2025-08-21,C143,Bryan Gilmore,FR,P44,Books,3,79.23,PayPal,Returned
T887,2026-08-11,C198,Emily Hurst,UK,P197,Books,4,207.46,Debit Card,Cancelled
T888,2025-12-27,C235,Nathan Raymond,AU,P9,Electronics,2,274.54,UPI,Cancelled
T889,2025-10-18,C291,Amanda Davidson,UK,P146,Clothing,3,481.3,Credit Card,Completed
T890,2025-09-23,C220,Matthew Boyer,IN,P140,Books,5,314.2,Credit Card,Cancelled
T891,2025-10-06,C232,Sarah Maldonado,FR,P145,Books,2,258.89,UPI,Completed
T892,2026-06-17,C90,Timothy Jones,CA,P155,Sports,2,356.35,Credit Card,Cancelled
T893,2026-03-21,C100,Tony Morrow,DE,P84,Books,5,232.93,Credit Card,Cancelled
T894,2026-03-22,C267,Richard Perry,AU,P179,Books,2,363.47,UPI,Completed
T895,2026-04-05,C191,Lynn Hernandez,IN,P50,Clothing,4,346.81,PayPal,Completed
T896,2025-12-01,C74,Jennifer Williams,US,P190,Clothing,2,335.28,Debit Card,Returned
T897,2026-05-11,C102,Mary Marsh,DE,P115,Books,1,72.63,Debit Card,Cancelled
T898,2025-08-26,C18,Jeffery West,FR,P143,Clothing,3,181.31,UPI,Returned
T899,2026-04-24,C10,Aaron Short,DE,P93,Electronics,5,-39.897597742050316,Credit Card,Cancelled
T900,2025-11-27,C135,Jacob Price,US,P79,Home,3,341.15,PayPal,Returned
T901,2026-01-31,C243,Mason Phillips,AU,P67,Sports,-5,84.66,Debit Card,Cancelled
T902,2026-04-09,C71,Eric Walker,UK,P191,Clothing,3,484.49,PayPal,Cancelled
T903,2026-07-18,C80,Christopher Becker,US,P3,Sports,3,56.98,PayPal,Completed
T904,2025-08-22,C264,Steven Dawson,UK,P162,Electronics,2,279.54,UPI,Returned
T905,2026-04-26,C189,Michael Richardson,AU,P55,Electronics,5,77.43,PayPal,Completed
T906,2026-06-07,C237,Brandon Peterson,FR,P122,Clothing,1,475.21,PayPal,Completed
T907,2026-06-18,C162,Omar Hamilton,DE,P64,Sports,3,418.14,Credit Card,Returned
T908,2025-09-11,C191,Valerie Moore,IN,P117,Electronics,5,193.17,Credit Card,Returned
T909,2026-02-05,C296,April Collins,CA,P99,Sports,5,172.24,PayPal,Returned
T910,2026-07-14,C254,Amy Ware,AU,P185,Books,3,228.06,UPI,Cancelled
T911,2026-01-15,C221,Amy Graham,DE,P77,Home,3,412.89,PayPal,Completed
T912,2026-03-30,C201,Mary Burgess,FR,P32,Electronics,1,151.97,Debit Card,Returned
T913,2025-12-26,C83,Lindsay Buckley,AU,P128,Home,3,157.84,Debit Card,Completed
T914,2026-08-10,C280,James Sanders,CA,P64,Electronics,2,316.91,Debit Card,Completed
T915,2026-07-03,C84,Melanie Cunningham,FR,P155,Clothing,1,217.7,Credit Card,Cancelled
T1,2026-05-11,C279,Martha Obrien,DE,P84,Books,2,401.86,Debit Card,Returned
T917,2025-11-03,C44,Justin Powell,FR,P104,Books,3,195.24,UPI,Completed
T918,2025-11-12,C215,Michael Wade,US,P65,Sports,2,457.09,Debit Card,Completed
T919,2026-03-05,C223,Ian Jacobs,DE,P135,Sports,3,394.87,UPI,Cancelled
T920,2026-06-12,C246,Michael Phillips,CA,P36,Electronics,1,234.61,UPI,Completed
T921,2025-10-20,C214,Tammy Zavala,FR,P21,Sports,5,311.3,PayPal,Completed
T922,2026-03-12,C230,Eric Hernandez,FR,P51,Books,5,144.02,UPI,Completed
T923,2026-07-08,C268,Luke Holt,FR,P30,Books,3,434.51,Credit Card,Returned
T924,2025-09-06,C241,Taylor Olson,FR,P140,Sports,1,163.02,Credit Card,Returned
T925,2026-02-21,C231,David Gill,US,P61,Sports,5,316.99,Credit Card,Cancelled
T926,2026-05-10,C242,Carrie Hansen,DE,P14,Electronics,2,292.88,Credit Card,Returned
T927,2026-05-11,C285,Brian Johnson,CA,P150,Sports,1,123.67,Debit Card,Cancelled
T928,2025-12-03,C90,Taylor Gutierrez,FR,P174,Sports,5,265.11,UPI,Cancelled
T929,2025-10-02,C7,Bryan Fitzgerald,AU,P65,Sports,3,128.96,UPI,Cancelled
T930,2025-10-26,C210,Mr. Joseph Franklin,IN,P10,Clothing,3,442.78,PayPal,Cancelled
T931,2026-05-20,C85,Christian Long,FR,P185,Electronics,1,455.06,PayPal,Cancelled
T932,2026-05-16,C56,Roger Garcia,DE,P152,Home,5,26.44,PayPal,Cancelled
T933,2025-11-10,C128,Jonathan Oliver,FR,P36,Home,4,285.41,Debit Card,Cancelled
T934,2026-05-20,,Megan Martinez,AU,P16,Clothing,4,94.75,PayPal,Completed
T935,2025-11-26,C195,Brenda Guzman,DE,P90,Home,2,158.23,Debit Card,Completed
T936,2025-12-12,C45,Kevin Salinas,US,P167,Clothing,1,425.87,Credit Card,Cancelled
T937,2025-11-04,C224,Christina Marshall,FR,P110,Home,2,469.38,UPI,Returned
T938,2025-11-11,C22,Amanda Chan,UK,P190,Home,5,354.45,PayPal,Completed
T939,2026-03-14,C282,Karen Krueger,UK,P198,Clothing,2,460.43,PayPal,Returned
T940,2025-12-06,C125,Jessica Rowe,DE,P181,Electronics,2,432.23,PayPal,Returned
T941,2026-06-17,C75,Kathleen Taylor,CA,P22,Electronics,4,454.32,Credit Card,Completed
T942,2026-04-24,C145,Anna Rose,DE,P59,Sports,4,70.69,Credit Card,Cancelled
T943,2026-03-29,C94,Margaret Bailey,AU,P94,Sports,3,307.26,UPI,Completed
T944,2026-02-28,C126,Melinda Robinson,UK,P22,Sports,4,64.25,Credit Card,Cancelled
T945,2026-02-03,C132,Julian Fox,AU,P153,Clothing,5,94.88,Credit Card,Completed
T1,2026-01-01,C34,Douglas Elliott,IN,P20,Books,5,256.11,UPI,Returned
T947,2025-11-07,C266,Amanda Thompson,DE,P172,Sports,3,133.47,UPI,Cancelled
T948,2025-12-28,C216,Jessica Skinner,AU,P56,Clothing,4,191.31,Debit Card,Returned
T949,2025-11-02,C186,Anthony Myers,AU,P133,Clothing,2,218.88,UPI,Completed
T950,2026-06-21,C143,Jason Hart,FR,P73,Clothing,3,292.23,Credit Card,Returned
T951,2026-03-23,C18,Daisy Bond,UK,P36,Electronics,4,125.76,Credit Card,Returned
T952,2026-03-07,C223,Charles Warren,XYZ,P71,Clothing,4,433.64,PayPal,Cancelled
T953,2025-09-20,C143,Jeffrey Pace,UK,P97,Electronics,1,27.99,Debit Card,Completed
T954,2026-03-16,C76,Cassandra Perez,UK,P128,Books,5,245.32,Credit Card,Cancelled
T955,2025-11-27,C86,Ryan Thompson,US,P92,Clothing,1,81.0,Debit Card,Cancelled
T956,2026-04-08,C127,Jeffrey Kelly,DE,P24,Home,1,202.87,PayPal,Returned
T957,2026-07-04,C271,Ashley Green,IN,P144,Clothing,2,135.6,Debit Card,Cancelled
T958,2026-02-04,C140,Joe Matthews,FR,P81,Electronics,4,115.21,PayPal,Completed
T959,2026-06-23,C46,Tony Allen,IN,P197,Books,5,312.75,Credit Card,Returned
T960,2026-05-22,C237,Jesus Thompson,DE,P49,Clothing,1,115.92,UPI,Returned
T961,2026-08-12,C221,Cheryl Goodwin,IN,P97,Books,3,45.46,PayPal,Returned
T962,2025-09-24,C72,David Romero,CA,P105,Books,3,325.18,UPI,Returned
T963,2026-06-17,,Natalie Holmes,IN,P66,Home,1,70.44,UPI,Completed
T964,2025-12-09,C178,Dr. Scott Joyce,AU,P193,Home,4,187.08,Credit Card,Returned
T965,2026-03-02,C117,Amber Wright,UK,P55,Clothing,1,171.75,PayPal,Returned
T966,2026-03-17,C175,Kathryn Clark,CA,P176,Home,1,415.55,UPI,Cancelled
T967,2025-12-26,C202,Kristina Clark,XYZ,P4,Clothing,1,84.79,UPI,Cancelled
T968,2026-01-03,C68,Nicole Lam,DE,P81,Home,4,434.53,PayPal,Completed
T969,2025-11-13,C228,Paula Smith,IN,P194,Sports,4,385.05,PayPal,Returned
T970,2026-03-05,C175,David Riley,DE,P100,Electronics,4,404.55,UPI,Cancelled
T971,2026-03-05,C148,Michael Allen,US,P53,Clothing,2,335.82,UPI,Completed
T972,2025-09-11,C38,Melissa Rodriguez,DE,P120,Books,3,30.89,PayPal,Returned
T973,2026-01-06,C175,Janice Simpson,US,P6,Clothing,4,-89.62215353823669,Debit Card,Cancelled
T974,2025-12-08,C101,Ms. Amanda Small,IN,P39,Clothing,2,431.31,Debit Card,Completed
T975,2026-09-13 13:55:40.227580,C98,Lauren Miller,FR,P167,Electronics,4,-36.75992583467038,Credit Card,Cancelled
T976,2025-09-25,C102,Kevin Hoffman,US,P188,Sports,1,210.75,PayPal,Completed
T977,2026-07-11,C289,Robert Montoya,DE,P34,Electronics,4,424.79,PayPal,Completed
T978,2025-09-17,C300,Natalie Anderson,IN,P75,Electronics,3,144.83,Debit Card,Completed
T979,2026-03-08,C58,Bruce Meadows,UK,P60,Home,5,268.15,PayPal,Cancelled
T980,2026-02-04,C230,Anne Rivers,CA,P143,Electronics,3,294.11,PayPal,Cancelled
T981,2026-06-21,C121,Vernon Gonzalez,UK,P11,Books,3,140.37,UPI,Returned
T982,2026-07-28,C201,Christina Green,UK,P67,Clothing,1,195.63,Credit Card,Cancelled
T983,2026-07-30,C218,Kenneth Wilkinson,CA,P149,Sports,3,183.53,Debit Card,Returned
T984,2025-10-16,C115,Joseph Mullen,FR,P111,Electronics,3,247.58,PayPal,Returned
T985,2025-08-13,C239,William Hoover,IN,P93,Home,3,338.2,UPI,Returned
T986,2026-03-09,C175,Nathaniel Diaz,US,P100,Sports,1,82.67,Credit Card,Returned
T987,2025-09-20,C110,Kristopher Armstrong,UK,P97,Home,3,342.02,Debit Card,Completed
T988,2026-03-05,C173,Joseph Johnston,AU,P64,Home,2,417.85,UPI,Completed
T989,2025-12-29,C279,Emily Mckinney MD,CA,P14,Electronics,5,473.81,PayPal,Returned
T990,2026-04-23,C60,Justin Oconnor,DE,P66,Clothing,5,342.06,Credit Card,Completed
T991,2025-11-25,C244,Stephen Burke,US,P61,Books,1,489.05,Debit Card,Cancelled
T992,2025-09-01,C87,Lisa Greene,CA,P177,Books,1,163.03,Debit Card,Completed
T993,2026-02-26,C122,Victor Garcia,UK,P123,Home,4,11.94,Debit Card,Returned
T994,2025-10-14,C177,Megan Brown,AU,P108,Home,5,187.27,PayPal,Completed
T995,2025-09-27,C291,Joshua Michael,CA,P131,Electronics,3,55.94,UPI,Completed
T996,2025-12-01,C151,Jillian Wilson,CA,P10,Electronics,5,185.55,Debit Card,Returned
T997,2025-09-17,C46,Joshua Hess,IN,P34,Sports,5,295.72,PayPal,Returned
T998,2025-08-19,C181,Kelly Martin,FR,P61,Clothing,4,454.41,Credit Card,Cancelled
T999,2026-05-03,C29,Dennis Woods,DE,P45,Clothing,2,476.19,UPI,Returned
T1000,2025-12-08,C169,Joel Park,AU,P31,Electronics,5,219.72,PayPal,Cancelled
