transaction_id,order_date,customer_id,customer_name,country,product_id,product_category,quantity,price,payment_method,order_status
T882,2025-09-26,C231,Erica Moran,UK,P62,Electronics,4,57.09,UPI,Returned
T883,2026-05-04,C81,Jennifer Lane,IN,P18,Clothing,5,418.78,Debit Card,Completed
T884,2026-07-23,C56,Jeanette Baker,DE,P104,Sports,1,337.14,PayPal,Cancelled
T885,2026-01-07,C32,Teresa Snyder,IN,P121,Electronics,5,491.69,PayPal,Cancelled
T886,2025-11-17,C298,Ashley Hurley,AU,P67,Home,4,249.38,Debit Card,Completed
T887,2026-03-04,C114,Anthony Wall,US,P57,Home,4,160.75,Debit Card,Cancelled
T888,2026-01-04,C18,Alicia Vargas,FR,P87,Clothing,4,326.57,UPI,Completed
T889,2025-09-04,C28,Spencer Smith,UK,P179,Sports,2,131.8,UPI,Cancelled
T890,2025-10-31,C189,Jacqueline Wright,DE,P62,Sports,3,164.39,Credit Card,Cancelled
T891,2026-05-15,C266,Patricia Kennedy,CA,P2,Electronics,2,241.95,UPI,Returned
T892,2026-07-27,C15,Christopher Reyes,UK,P153,Sports,4,499.86,PayPal,Cancelled
T893,2026-02-25,C107,Lindsey White,AU,P166,Books,5,311.91,PayPal,Completed
T894,2026-06-19,C122,John Foster,CA,P98,Home,4,76.99,PayPal,Completed
T895,2026-05-26,C279,Charles Barker,AU,P57,Clothing,5,438.77,Credit Card,Completed
T896,2025-11-23,C99,Benjamin Rose,CA,P146,Books,3,39.04,Debit Card,Returned
T897,2026-05-27,C107,Kayla Davenport,US,P66,Books,1,409.09,Credit Card,Cancelled
T898,2026-03-15,C110,Mr. David Wood,AU,P20,Books,4,474.69,Debit Card,Returned
T899,2026-06-14,C96,Brian Hopkins,FR,P74,Home,2,311.79,UPI,Cancelled
T900,2026-07-06,C142,Anne Stewart,US,P25,Electronics,5,184.16,Debit Card,Cancelled
T901,2026-02-23,C273,Julia Byrd,UK,P194,Home,2,369.69,Debit Card,Completed
T902,2025-11-27,C49,Nicole Dean,DE,P81,Books,2,453.42,UPI,Completed
T903,2026-04-17,C135,Amber Smith,IN,P167,Electronics,2,119.24,Debit Card,Returned
T904,2026-06-10,C158,Timothy Beck,AU,P131,Home,5,375.42,PayPal,Cancelled
T905,2026-06-21,C73,Sarah King,IN,P133,Sports,1,486.17,PayPal,Cancelled
T906,2026-05-15,C296,Jason Sampson,AU,P138,Electronics,2,324.9,Credit Card,Completed
T907,2026-05-21,C292,Brian Patel,IN,P175,Books,1,470.09,Credit Card,Cancelled
T908,2026-06-12,C36,Sydney Randolph,DE,P183,Books,1,449.13,PayPal,Completed
T909,2025-12-26,C13,Natasha Gardner,DE,P190,Books,2,209.49,PayPal,Cancelled
T910,2026-07-07,C255,Frank Martin,DE,P4,Clothing,3,107.7,PayPal,Returned
T911,2026-01-30,C293,Kevin Wright,IN,P27,Electronics,2,261.38,Debit Card,Returned
T912,2026-06-21,C248,Phillip Jackson,UK,P113,Home,4,71.16,UPI,Returned
T913,2025-11-21,C27,Diana Sparks,FR,P35,Books,5,356.76,Debit Card,Returned
T914,2026-03-20,C205,Nathan Jones,DE,P146,Sports,3,17.59,Debit Card,Returned
T915,2026-04-08,C272,Donna Vazquez,US,P36,Electronics,2,123.43,PayPal,Returned
T916,2026-03-20,C88,Douglas Taylor,CA,P99,Sports,5,494.95,UPI,Returned
T1,2026-02-13,C248,Ronald Warner,IN,P113,Electronics,2,209.1,Credit Card,Returned
T918,2026-02-13,C63,Michelle Gonzalez,UK,P112,Sports,4,201.16,PayPal,Cancelled
T919,2026-02-07,C216,Bobby Myers,CA,P8,Sports,3,70.33,Credit Card,Cancelled
T920,2025-08-20,C188,Jennifer Mitchell,CA,P123,Home,2,429.34,Debit Card,Cancelled
T921,2026-05-06,C134,Jonathon Freeman,AU,P165,Home,5,93.84,UPI,Returned
T922,2026-08-03,C256,Jennifer Mitchell,IN,P136,Books,2,164.22,Debit Card,Completed
T923,2026-04-27,C255,Katherine Garcia,FR,P185,Sports,3,460.6,Debit Card,Cancelled
T924,2026-05-15,C230,David Sweeney,IN,P23,Home,2,430.38,Debit Card,Cancelled
T925,2025-10-17,C215,Stephanie Meza,US,P167,Books,3,420.2,PayPal,Cancelled
T926,2025-12-24,C281,Andrew Martinez,IN,P1,Sports,2,147.1,UPI,Cancelled
T927,2025-10-29,C203,Lauren Moore,FR,P151,Electronics,3,-6.643689992467343,Debit Card,Cancelled
T928,2026-02-06,C126,Shannon Davidson,US,P6,Books,5,187.65,PayPal,Cancelled
T929,2026-09-13 20:56:05.516918,C101,Arthur Thompson,UK,P3,Clothing,4,252.25,PayPal,Completed
T930,2026-04-09,,Amber Rivera,IN,P173,Home,2,87.44,Credit Card,Returned
T931,2025-11-21,C121,Jason Bennett,AU,P154,Clothing,3,122.15,Credit Card,Returned
T932,2025-09-20,C76,Kelly Kline,CA,P119,Books,2,201.21,PayPal,Completed
T933,2025-12-19,C236,Michael Parrish,US,P187,Clothing,5,232.14,UPI,Returned
T934,2025-09-27,C133,Samantha Hawkins,UK,P111,Home,3,190.61,Credit Card,Returned
T935,2026-05-29,C193,Jay Willis,US,P199,Clothing,2,354.1,PayPal,Cancelled
T936,2026-06-01,C275,Ryan Bonilla,UK,P19,Clothing,1,123.87,PayPal,Returned
T937,2026-01-12,,Tina Garza,FR,P54,Home,3,236.11,PayPal,Returned
T938,2025-10-14,C296,Samantha Clark,CA,P199,Home,4,36.79,UPI,Returned
T939,2026-07-07,C92,April Duncan,US,P27,Sports,1,261.65,Debit Card,Cancelled
T940,2026-08-08,C137,Walter Solis,IN,P118,Home,5,107.42,PayPal,Cancelled
T941,2026-05-22,C218,Ann Smith,UK,P195,Home,1,497.8,Debit Card,Completed
T942,2025-10-19,C13,Lauren Jones,FR,P8,Electronics,1,68.72,PayPal,Completed
T943,2026-04-16,C119,Jon Richardson,UK,P160,Clothing,2,490.78,PayPal,Cancelled
T944,2026-03-23,C272,Savannah Cooper,CA,P8,Books,1,209.92,Debit Card,Cancelled
T945,2026-01-27,C18,Hayley Lee,AU,P69,Clothing,4,456.41,Debit Card,Completed
T946,2026-05-01,C151,Michael Chang,FR,P128,Sports,1,111.09,PayPal,Completed
T947,2026-06-12,C106,Shaun Roy,IN,P52,Books,3,21.51,UPI,Returned
T948,2026-01-28,C239,Antonio Gonzales,CA,P87,Electronics,1,414.1,PayPal,Returned
T949,2026-06-27,C89,Kelly Myers,IN,P132,Sports,5,300.16,Debit Card,Completed
T950,2025-11-15,C200,Nicholas Duncan,IN,P100,Clothing,1,408.97,PayPal,Completed
T951,2026-07-17,C260,Catherine Curtis,DE,P22,Clothing,5,258.59,PayPal,Cancelled
T952,2025-08-24,C289,Anthony Stephens,FR,P182,Electronics,5,481.46,Debit Card,Returned
T953,2026-08-06,C44,Mary Moreno,IN,P36,Books,2,441.12,UPI,Cancelled
T954,2026-05-09,C262,Charles Anderson,AU,P108,Sports,1,437.17,PayPal,Completed
T955,2026-01-13,C152,Dylan Robinson,UK,P113,Home,2,44.51,Credit Card,Completed
T956,2026-06-15,C202,Marcus Pitts,UK,P56,Home,1,14.52,Debit Card,Cancelled
T957,2025-12-08,C205,Joshua Carter,CA,P93,Books,3,192.96,PayPal,Returned
T958,2026-05-12,C37,Katrina Weaver,FR,P134,Clothing,1,397.59,PayPal,Returned
T959,2026-02-10,C276,Jason Lara,US,P173,Electronics,4,184.85,PayPal,Completed
T960,2026-05-08,C245,Brandon Thomas,AU,P23,Home,4,171.65,UPI,Returned
T961,2025-11-17,C227,Ms. Amanda Scott MD,FR,P85,Home,3,362.88,Credit Card,Completed
T962,2026-01-18,C47,Tyler Briggs,IN,P20,Clothing,4,237.7,PayPal,Completed
T963,2026-02-14,C114,Brandon Mora,US,P86,Electronics,2,74.82,PayPal,Completed
T964,2025-10-31,C254,Barbara Harris,US,P138,Electronics,2,147.85,UPI,Cancelled
T965,2025-12-29,C279,Andrew Stone,IN,P91,Sports,3,245.05,Debit Card,Completed
T966,2025-08-17,C193,David Farley,CA,P87,Electronics,4,395.91,Debit Card,Cancelled
T967,2026-07-01,C205,Dana Knight,UK,P118,Clothing,4,205.36,Debit Card,Completed
T968,2025-11-06,C146,Jacob Clark,UK,P98,Home,3,470.49,UPI,Returned
T969,2026-06-23,C22,Patricia Brooks,US,P4,Home,5,109.67,Credit Card,Cancelled
T970,2026-09-13 20:56:05.517924,C39,Michael Acevedo,DE,P129,Clothing,5,492.55,Credit Card,Cancelled
T971,2025-08-30,C208,Karen Olson,FR,P197,Books,2,321.29,PayPal,Returned
T972,2026-02-19,C110,Angela Jones,FR,P64,Electronics,5,328.05,UPI,Completed
T973,2026-01-14,C240,Lisa Smith,US,P16,Books,3,213.25,Debit Card,Completed
T974,2026-05-14,C243,Kimberly Hernandez,AU,P117,Clothing,3,15.11,UPI,Returned
T975,2026-05-19,C68,Steven Wood,XYZ,P152,Electronics,3,310.38,UPI,Completed
T976,2026-09-13 20:56:05.517924,C197,Benjamin Williams,DE,P104,Books,4,381.61,PayPal,Completed
T977,2025-08-18,C151,Shawna Bernard,AU,P118,Clothing,4,492.27,Credit Card,Cancelled
T978,2026-05-10,C110,Ashley Martinez,AU,P31,Home,1,234.85,Debit Card,Cancelled
T979,2026-03-24,C178,Connie Berry,UK,P122,Clothing,5,85.34,Credit Card,Completed
T980,2026-04-01,C265,Lindsey Price,AU,P117,Sports,5,435.4,Debit Card,Returned
T981,2026-02-26,C141,Whitney Gibson,FR,P147,Books,5,40.97,Debit Card,Cancelled
T982,2025-09-02,C4,Edward Gomez,US,P165,Sports,1,56.96,Credit Card,Returned
T983,2026-01-27,C137,Allison Diaz,UK,P199,Sports,2,216.92,Credit Card,Cancelled
T984,2025-11-20,C114,Cheryl Cordova MD,CA,P58,Home,2,261.25,Debit Card,Returned
T985,2026-01-28,C62,Samuel Thompson,AU,P185,Books,4,57.42,PayPal,Cancelled
T986,2026-07-23,C11,Danny Todd,FR,P71,Clothing,3,-67.70245866102131,Debit Card,Returned
T987,2025-12-15,C257,Douglas Elliott PhD,AU,P149,Sports,1,277.05,Debit Card,Returned
T988,2025-11-18,C234,Lisa Vazquez,IN,P135,Clothing,2,81.25,Debit Card,Cancelled
T989,2026-02-20,C247,Christopher Sanchez,CA,P110,Electronics,4,160.12,Credit Card,Returned
T990,2025-12-27,C209,Juan Oneal,US,P4,Books,4,493.36,UPI,Returned
T991,2026-07-04,C80,Dr. Wanda Hudson,IN,P29,Home,3,345.43,PayPal,Returned
T1,2025-08-17,C227,Donald Carter,IN,P110,Books,4,37.2,PayPal,Returned
T993,2025-09-16,C22,Justin Moss,CA,P49,Clothing,2,336.58,Debit Card,Completed
T994,2026-04-20,C274,Nicole Silva,CA,P107,Home,2,217.69,Credit Card,Completed
T995,2026-03-30,C285,Leonard Wilson,DE,P170,Clothing,2,314.68,UPI,Cancelled
T996,2026-06-14,C30,Dustin Davis,IN,P78,Electronics,2,167.33,PayPal,Cancelled
T997,2026-03-26,C242,Lisa Lowe,DE,P13,Home,3,414.83,Credit Card,Returned
T998,2025-12-07,C51,Alexandra Ramirez,US,P158,Sports,2,232.11,UPI,Completed
T999,2025-08-25,C199,Lisa Jackson,FR,P72,Sports,3,366.78,UPI,Completed
T1000,2025-09-10,C26,Casey Cruz,AU,P86,Electronics,1,489.37,UPI,Completed
